time,msg.id,msg.len,data
1711074065816,3FF,8,11EBFC6500000000
1711074065300,3FF,8,11EBFC6500000000
1711074066000,3FF,8,12EBFC6500000000
1711074067000,3FF,8,13EBFC6500000000
1711074068000,3FF,8,14EBFC6500000000
1711074069000,3FF,8,15EBFC6500000000
1711074070000,3FF,8,16EBFC6500000000
1711074071000,3FF,8,17EBFC6500000000
1711074072000,4A,8,4A1A48491A4E1A4E
1711074072010,4B,8,1B1B1A481AFF1AFF
1711074072439,3FF,8,18EBFC6500000000
1711074073000,4A,8,491A48491A4E1A4E
1711074073010,4B,8,1B1B1A481AFF1AFF
1711074073701,3FF,8,19EBFC6500000000
1711074073737,4A,8,491A49491A4E1A4E
1711074073748,4B,8,1B1B1A481AFF1AFF
1711074074000,4A,8,4A1A49491A4E1A4E
1711074074010,4B,8,1B1B1A481AFF1AFF
1711074074226,3FF,8,1AEBFC6500000000
1711074075000,4A,8,491A49491B4E1A4E
1711074075010,4B,8,1B1B1A481AFF1AFF
1711074075488,3FF,8,1BEBFC6500000000
1711074076000,4A,8,491A49491A4E1A4E
1711074076010,4B,8,1B1B1A481AFF1AFF
1711074076738,4A,8,491A48491B4E1A4E
1711074076748,4B,8,1B1B1A481AFE1AFE
1711074076754,3FF,8,1CEBFC6500000000
1711074077000,4A,8,491A48491A4E1A4E
1711074077011,4B,8,1B1B1A481AFF1AFF
1711074077275,3FF,8,1DEBFC6500000000
1711074078000,4A,8,491A49491A4E1A4E
1711074078010,4B,8,1B1A1A481AFF1AFF
1711074078537,3FF,8,1EEBFC6500000000
1711074079000,4A,8,491A49491A4E1A4E
1711074079010,4B,8,1B1A1A481AFF1AFF
1711074079738,4A,8,4A1A48491A4E1A4E
1711074079748,4B,8,1B1B1A481AFF1AFF
1711074079799,3FF,8,1FEBFC6500000000
1711074080000,4A,8,4A1A48491B4E1A4E
1711074080010,4B,8,1B1B1A481AFF1AFF
1711074080323,3FF,8,20EBFC6500000000
1711074081000,4A,8,4A1A49491A4E1A4E
1711074081011,4B,8,1B1A1A481AFF1AFF
1711074081586,3FF,8,21EBFC6500000000
1711074081738,4A,8,491A49491B4E1A4E
1711074081748,4B,8,1B1B1A481AFF1AFF
1711074082000,4A,8,4A1A49491B4E1A4E
1711074082014,4B,8,1B1B1A481AFF1AFF
1711074082110,3FF,8,22EBFC6500000000
1711074083000,4A,8,4A1A49491B4E1A4E
1711074083010,4B,8,1B1A1A481AFF1AFF
1711074083372,3FF,8,23EBFC6500000000
1711074084000,4A,8,4A1A49491B4E1A4E
1711074084010,4B,8,1B1B1A481AFF1AFF
1711074084634,3FF,8,24EBFC6500000000
1711074084737,4A,8,4A1A49491A4E1A4E
1711074084748,4B,8,1B1A1A481AFF1AFF
1711074085000,4A,8,4A1A48491B4E1A4E
1711074085013,4B,8,1B1A1A481AFF1AFF
1711074085159,3FF,8,25EBFC6500000000
1711074086000,4A,8,4A1A48491B4E1A4E
1711074086010,4B,8,1B1B1A481AFF1AFF
1711074086421,3FF,8,26EBFC6500000000
1711074087000,4A,8,4A1A49491A4E1A4E
1711074087010,4B,8,1B1B1A481AFF1AFF
1711074087683,3FF,8,27EBFC6500000000
1711074087738,4A,8,4A1A49491A4E1A4E
1711074087748,4B,8,1B1B1A481AFE1AFE
1711074088000,4A,8,491A48491B4E1A4E
1711074088012,4B,8,1B1B1A481AFF1AFF
1711074088208,3FF,8,28EBFC6500000000
1711074089000,4A,8,491A48491B4E1A4E
1711074089010,4B,8,1B1B1A481AFF1AFF
1711074089470,3FF,8,29EBFC6500000000
1711074090000,4A,8,491A49491B4E1A4E
1711074090010,4B,8,1B1B1A481AFF1AFF
1711074090732,3FF,8,2AEBFC6500000000
1711074090738,4A,8,4A1A48491B4E1A4E
1711074090748,4B,8,1B1B1A481AFF1AFF
1711074091000,4A,8,491A49491A4E1A4E
1711074091013,4B,8,1B1B1A481AFF1AFF
1711074091256,3FF,8,2BEBFC6500000000
1711074092000,4A,8,4A1A49491B4E1A4E
1711074092011,4B,8,1B1A1A481AFF1AFF
1711074092519,3FF,8,2CEBFC6500000000
1711074093000,4A,8,4A1A49491A4E1A4E
1711074093010,4B,8,1B1B1A481AFF1AFF
1711074093738,4A,8,4A1A48491A4E1A4E
1711074093748,4B,8,1B1A1A481AFF1AFF
1711074093788,3FF,8,2DEBFC6500000000
1711074094000,4A,8,491A48491B4E1A4E
1711074094012,4B,8,1B1B1A481AFF1AFF
1711074094305,3FF,8,2EEBFC6500000000
1711074095000,4A,8,4A1A49491A4E1A4E
1711074095010,4B,8,1B1B1A481AFF1AFF
1711074095567,3FF,8,2FEBFC6500000000
1711074095737,4A,8,4A1A49491A4E1A4E
1711074096000,4B,8,1B1B1A481AFF1AFF
1711074096727,4A,8,4A1A48491A4E1A4E
1711074096737,4B,8,1B1B1A481AFF1AFF
1711074096819,3FF,8,30EBFC6500000000
1711074097000,4A,8,4A1A48491B4E1A4E
1711074097011,4B,8,1B1A1A481AFF1AFF
1711074097354,3FF,8,31EBFC6500000000
1711074098000,4A,8,4A1A49491B4E1A4E
1711074098010,4B,8,1B1A1A481AFF1AFF
1711074098616,3FF,8,32EBFC6500000000
1711074098738,4A,8,4A1A49491A4E1A4E
1711074098748,4B,8,1B1B1A481AFF1AFF
1711074099000,4A,8,4A1A48491A4E1A4E
1711074099010,4B,8,1B1B1A481AFF1AFF
1711074099141,3FF,8,33EBFC6500000000
1711074100000,4A,8,4A1A49491A4E1A4E
1711074100010,4B,8,1B1A1A481AFF1AFF
1711074100403,3FF,8,34EBFC6500000000
1711074101000,4A,8,4A1A49491B4E1A4E
1711074101010,4B,8,1B1B1A481AFF1AFF
1711074101665,3FF,8,35EBFC6500000000
1711074101738,4A,8,4A1A49491A4E1A4E
1711074101748,4B,8,1B1B1A481AFF1AFF
1711074102000,4A,8,4A1A49491B4E1A4E
1711074102010,4B,8,1B1B1A481AFF1AFF
1711074102189,3FF,8,36EBFC6500000000
1711074103000,4A,8,4A1A49491B4E1A4E
1711074103010,4B,8,1B1B1A481AFF1AFF
1711074103452,3FF,8,37EBFC6500000000
1711074104000,4A,8,4A1A49491B4E1A4E
1711074104010,4B,8,1B1B1A481AFF1AFF
1711074104714,3FF,8,38EBFC6500000000
1711074104738,4A,8,4A1A48491A4E1A4E
1711074104748,4B,8,1B1B1A481AFF1AFF
1711074105000,4A,8,4A1A49491B4E1A4E
1711074105010,4B,8,1B1B1A481AFF1AFF
1711074105238,3FF,8,39EBFC6500000000
1711074106000,4A,8,4A1A48491B4E1A4E
1711074106010,4B,8,1B1B1A481AFF1AFF
1711074106500,3FF,8,3AEBFC6500000000
1711074107000,4A,8,4A1A48491A4E1A4E
1711074107010,4B,8,1B1A1A481AFF1AFF
1711074107738,4A,8,4A1A49491A4E1A4E
1711074107748,4B,8,1B1B1A481AFF1AFF
1711074107767,3FF,8,3BEBFC6500000000
1711074108000,4A,8,4A1A49491B4E1A4E
1711074108010,4B,8,1B1B1A481AFF1AFF
1711074108287,3FF,8,3CEBFC6500000000
1711074109000,4A,8,4A1A49491A4E1A4E
1711074109010,4B,8,1B1B1A481AFF1AFF
1711074109549,3FF,8,3DEBFC6500000000
1711074110000,4A,8,4A1A49491B4E1A4E
1711074110010,4B,8,1B1B1A481AFF1AFF
1711074110737,4A,8,4A1A49491B4E1A4E
1711074110747,4B,8,1B1B1A481AFF1AFF
1711074110811,3FF,8,3EEBFC6500000000
1711074111000,4A,8,4A1A49491B4E1A4E
1711074111010,4B,8,1B1B1A481AFF1AFF
1711074111336,3FF,8,3FEBFC6500000000
1711074112000,4A,8,4A1A49491A4E1A4E
1711074112010,4B,8,1B1B1A481AFF1AFF
1711074112598,3FF,8,40EBFC6500000000
1711074112738,4A,8,4A1A49491B4E1A4E
1711074112755,4B,8,1B1A1A481AFF1AFF
1711074113000,4A,8,4A1A49491A4E1A4E
1711074113011,4B,8,1B1B1A481AFF1AFF
1711074113123,3FF,8,41EBFC6500000000
1711074114000,4A,8,4A1A49491B4E1A4E
1711074114010,4B,8,1B1B1A481AFF1AFF
1711074114385,3FF,8,42EBFC6500000000
1711074115000,4A,8,4A1A49491A4E1A4E
1711074115010,4B,8,1B1B1A481AFF1AFF
1711074115647,3FF,8,43EBFC6500000000
1711074115738,4A,8,4A1A49491B4E1A4E
1711074115754,4B,8,1B1B1A481AFF1AFF
1711074116000,4A,8,4A1A49491A4E1A4E
1711074116010,4B,8,1B1B1A481AFE1AFE
1711074116171,3FF,8,44EBFC6500000000
1711074117000,4A,8,4A1A49491A4E1A4E
1711074117011,4B,8,1B1B1A481AFF1AFF
1711074117434,3FF,8,45EBFC6500000000
1711074118000,4A,8,4A1A49491A4E1A4E
1711074118010,4B,8,1B1B1A481AFF1AFF
1711074118696,3FF,8,46EBFC6500000000
1711074118738,4A,8,4A1A49491B4E1A4E
1711074118750,4B,8,1B1B1A481AFF1AFF
1711074119000,4A,8,4A1A49491B4E1A4E
1711074119010,4B,8,1B1B1A481AFF1AFF
1711074119220,3FF,8,47EBFC6500000000
1711074120000,4A,8,4A1A49491B4E1A4E
1711074120010,4B,8,1B1B1A481AFF1AFF
1711074120482,3FF,8,48EBFC6500000000
1711074121000,4A,8,4A1A49491A4E1A4E
1711074121011,4B,8,1B1B1A481AFF1AFF
1711074121738,4A,8,4A1A49491B4E1A4E
1711074121751,3FF,8,49EBFC6500000000
1711074121752,4B,8,1B1B1A481AFF1AFF
1711074122000,4A,8,4A1A49491A4E1A4E
1711074122010,4B,8,1B1B1A481AFF1AFF
1711074122269,3FF,8,4AEBFC6500000000
1711074123000,4A,8,4A1A49491A4E1A4E
1711074123010,4B,8,1B1B1A481AFF1AFF
1711074123531,3FF,8,4BEBFC6500000000
1711074124000,4A,8,4A1A49491A4E1A4E
1711074124010,4B,8,1B1B1A481AFF1AFF
1711074124737,4A,8,4A1A49491B4E1A4E
1711074124748,4B,8,1B1B1A481AFF1AFF
1711074124800,3FF,8,4CEBFC6500000000
1711074125000,4A,8,4A1A49491A4E1A4E
1711074125010,4B,8,1B1A1A481AFF1AFF
1711074125318,3FF,8,4DEBFC6500000000
1711074126000,4A,8,4A1A49491A4E1A4E
1711074126010,4B,8,1B1B1A481AFF1AFF
1711074126580,3FF,8,4EEBFC6500000000
1711074126738,4A,8,4A1A49491B4E1A4E
1711074126748,4B,8,1B1B1A481AFF1AFF
1711074127000,4A,8,4A1A49491B4E1A4E
1711074127010,4B,8,1B1B1A481AFF1AFF
1711074127104,3FF,8,4FEBFC6500000000
1711074128000,4A,8,4A1A49491B4E1A4E
1711074128011,4B,8,1B1B1A481AFF1AFF
1711074128367,3FF,8,50EBFC6500000000
1711074129000,4A,8,4A1A49491B4E1A4E
1711074129010,4B,8,1B1A1A481AFF1AFF
1711074129629,3FF,8,51EBFC6500000000
1711074129738,4A,8,4A1A49491B4E1A4E
1711074129748,4B,8,1B1B1A481AFF1AFF
1711074130000,4A,8,4A1A49491A4E1A4E
1711074130010,4B,8,1B1B1A481AFF1AFF
1711074130153,3FF,8,52EBFC6500000000
1711074131000,4A,8,4A1A49491B4E1A4E
1711074131010,4B,8,1B1A1A481AFE1AFE
1711074131415,3FF,8,53EBFC6500000000
1711074132000,4A,8,4A1A49491B4F1A4F
1711074132010,4B,8,1B1B1A481AFF1AFF
1711074132678,3FF,8,54EBFC6500000000
1711074132738,4A,8,4A1A49491B4E1A4E
1711074132748,4B,8,1B1B1A481AFF1AFF
1711074133000,4A,8,4A1A49491B4E1A4E
1711074133010,4B,8,1B1B1A481AFE1AFE
1711074133202,3FF,8,55EBFC6500000000
1711074134000,4A,8,4A1A49491A4E1A4E
1711074134010,4B,8,1B1B1A481AFF1AFF
1711074134464,3FF,8,56EBFC6500000000
1711074135000,4A,8,4A1A49491B4E1A4E
1711074135010,4B,8,1B1B1A481AFF1AFF
1711074135726,3FF,8,57EBFC6500000000
1711074135737,4A,8,4A1A49491B4E1A4E
1711074135747,4B,8,1B1B1A481AFF1AFF
1711074136000,4A,8,4A1A49491B4F1A4F
1711074136010,4B,8,1B1B1A481AFF1AFF
1711074136251,3FF,8,58EBFC6500000000
1711074137000,4A,8,4A1A49491B4E1A4E
1711074137010,4B,8,1B1B1A481AFF1AFF
1711074137513,3FF,8,59EBFC6500000000
1711074138000,4A,8,4A1A49491B4E1A4E
1711074138010,4B,8,1B1B1A481AFF1AFF
1711074138738,4A,8,4A1A49491A4E1A4E
1711074138748,4B,8,1B1B1A481AFF1AFF
1711074138782,3FF,8,5AEBFC6500000000
1711074139000,4A,8,4A1A49491B4E1A4E
1711074139010,4B,8,1B1B1A481AFE1AFE
1711074139300,3FF,8,5BEBFC6500000000
1711074140000,4A,8,4A1A49491A4E1A4E
1711074140010,4B,8,1B1B1A481AFF1AFF
1711074140562,3FF,8,5CEBFC6500000000
1711074141000,4A,8,4A1A49491B4F1A4F
1711074141010,4B,8,1B1B1A481AFF1AFF
1711074141738,4A,8,4A1A49491A4E1A4E
1711074141748,4B,8,1B1B1A481AFF1AFF
1711074141824,3FF,8,5DEBFC6500000000
1711074142000,4A,8,4A1A49491B4E1A4E
1711074142011,4B,8,1B1B1B481AFF1AFF
1711074142349,3FF,8,5EEBFC6500000000
1711074143000,4A,8,4A1A49491B4F1A4F
1711074143010,4B,8,1B1B1A481AFF1AFF
1711074143611,3FF,8,5FEBFC6500000000
1711074143738,4A,8,4A1A49491A4E1A4E
1711074143748,4B,8,1B1B1A481AFF1AFF
1711074144000,4A,8,4A1A49491B4F1A4F
1711074144010,4B,8,1B1B1A481AFF1AFF
1711074144135,3FF,8,60EBFC6500000000
1711074145000,4A,8,4A1A49491B4F1A4F
1711074145010,4B,8,1B1B1A481AFF1AFF
1711074145397,3FF,8,61EBFC6500000000
1711074146000,4A,8,4A1A49491B4F1A4F
1711074146017,4B,8,1B1B1A481AFF1AFF
1711074146660,3FF,8,62EBFC6500000000
1711074146738,4A,8,4A1A49491B4E1A4E
1711074146748,4B,8,1B1B1A481AFF1AFF
1711074147000,4A,8,4A1A49491B4F1A4F
1711074147010,4B,8,1B1B1A481AFF1AFF
1711074147184,3FF,8,63EBFC6500000000
1711074148000,4A,8,4A1A49491B4F1A4F
1711074148010,4B,8,1B1B1A481AFF1AFF
1711074148446,3FF,8,64EBFC6500000000
1711074149000,4A,8,4A1A49491A4E1A4E
1711074149015,4B,8,1B1B1A481AFF1AFF
1711074149708,3FF,8,65EBFC6500000000
1711074149737,4A,8,4A1A49491A4E1A4E
1711074149748,4B,8,1B1B1A481AFF1AFF
1711074150000,4A,8,4A1A49491B4F1A4F
1711074150010,4B,8,1B1B1A481AFF1AFF
1711074150233,3FF,8,66EBFC6500000000
1711074151000,4A,8,4A1A49491B4F1A4F
1711074151010,4B,8,1B1B1B481AFF1AFF
1711074151495,3FF,8,67EBFC6500000000
1711074152000,4A,8,4A1A49491B4E1A4E
1711074152011,4B,8,1B1B1A481AFF1AFF
1711074152738,4A,8,4A1A49491B4F1A4F
1711074152748,4B,8,1B1B1B481AFF1AFF
1711074152761,3FF,8,68EBFC6500000000
1711074153000,4A,8,4A1A49491A4F1A4F
1711074153010,4B,8,1B1B1B481AFF1AFF
1711074153282,3FF,8,69EBFC6500000000
1711074154000,4A,8,4A1A49491B4F1A4F
1711074154010,4B,8,1B1B1A481AFF1AFF
1711074154544,3FF,8,6AEBFC6500000000
1711074155000,4A,8,4A1A49491B4F1A4F
1711074155010,4B,8,1B1B1A481AFF1AFF
1711074155738,4A,8,4A1A49491B4E1A4E
1711074155748,4B,8,1B1B1A481AFF1AFF
1711074155806,3FF,8,6BEBFC6500000000
1711074156000,4A,8,4A1A49491A4F1A4F
1711074156010,4B,8,1B1B1A481AFF1AFF
1711074156330,3FF,8,6CEBFC6500000000
1711074157000,4A,8,4A1A49491A4E1A4E
1711074157010,4B,8,1B1B1A481AFF1AFF
1711074157593,3FF,8,6DEBFC6500000000
1711074157738,4A,8,4A1A49491B4E1A4E
1711074157748,4B,8,1B1B1A481AFF1AFF
1711074158000,4A,8,4A1A49491A4F1A4F
1711074158010,4B,8,1B1B1A481AFF1AFF
1711074158117,3FF,8,6EEBFC6500000000
1711074159000,4A,8,4A1A49491B4F1A4F
1711074159010,4B,8,1B1B1B481AFF1AFF
1711074159379,3FF,8,6FEBFC6500000000
1711074160000,4A,8,4A1A49491A4F1A4F
1711074160010,4B,8,1B1B1A481AFF1AFF
1711074160641,3FF,8,70EBFC6500000000
1711074160737,4A,8,4A1A49491A4E1A4E
1711074160747,4B,8,1B1B1A481AFF1AFF
1711074161000,4A,8,4A1A49491B4E1A4E
1711074161010,4B,8,1B1B1A481AFF1AFF
1711074161166,3FF,8,71EBFC6500000000
1711074162000,4A,8,4A1A49491B4F1A4F
1711074162010,4B,8,1B1B1A481AFF1AFF
1711074162428,3FF,8,72EBFC6500000000
1711074163000,4A,8,4A1A49491B4F1A4F
1711074163010,4B,8,1B1B1A481AFF1AFF
1711074163690,3FF,8,73EBFC6500000000
1711074163738,4A,8,4A1A49491A4F1A4F
1711074163748,4B,8,1B1B1A481AFF1AFF
1711074164000,4A,8,4A1A49491B4F1A4F
1711074164010,4B,8,1B1B1A481AFF1AFF
1711074164215,3FF,8,74EBFC6500000000
1711074165000,4A,8,4A1A49491A4F1A4F
1711074165010,4B,8,1B1B1A481AFF1AFF
1711074165477,3FF,8,75EBFC6500000000
1711074166000,4A,8,4A1A49491B4E1A4E
1711074166010,4B,8,1B1B1A481AFF1AFF
1711074166738,4A,8,4A1A49491A4F1A4F
1711074166743,3FF,8,76EBFC6500000000
1711074166748,4B,8,1B1B1A481AFF1AFF
1711074167000,4A,8,4A1A49491B4E1A4E
1711074167011,4B,8,1B1B1A481AFF1AFF
1711074167264,3FF,8,77EBFC6500000000
1711074168000,4A,8,4A1A49491A4F1A4F
1711074168010,4B,8,1B1B1A481AFF1AFF
1711074168526,3FF,8,78EBFC6500000000
1711074169000,4A,8,4A1A49491B4F1A4F
1711074169010,4B,8,1B1B1A481AFF1AFF
1711074169738,4A,8,4A1A49491B4F1A4F
1711074169748,4B,8,1B1B1A481AFF1AFF
1711074169794,3FF,8,79EBFC6500000000
1711074170000,4A,8,4A1A49491B4F1A4F
1711074170010,4B,8,1B1B1A481AFF1AFF
1711074170312,3FF,8,7AEBFC6500000000
1711074171000,4A,8,4A1A49491A4E1A4E
1711074171011,4B,8,1B1B1A481AFF1AFF
1711074171575,3FF,8,7BEBFC6500000000
1711074171738,4A,8,4A1A49491B4F1A4F
1711074171748,4B,8,1B1B1A481AFF1AFF
1711074172000,4A,8,4A1A49491B4F1A4F
1711074172010,4B,8,1B1B1A481AFF1AFF
1711074172099,3FF,8,7CEBFC6500000000
1711074173000,4A,8,4A1A49491A4F1A4F
1711074173010,4B,8,1B1B1A481AFF1AFF
1711074173361,3FF,8,7DEBFC6500000000
1711074174000,4A,8,4A1A49491B4F1A4F
1711074174010,4B,8,1B1B1A481AFF1AFF
1711074174623,3FF,8,7EEBFC6500000000
1711074174737,4A,8,4A1A49491B4F1A4F
1711074174748,4B,8,1B1B1B481AFF1AFF
1711074175000,4A,8,4A1A49491B4F1A4F
1711074175010,4B,8,1B1B1A481AFF1AFF
1711074175148,3FF,8,7FEBFC6500000000
1711074176000,4A,8,4A1A49491A4F1A4F
1711074176017,4B,8,1B1B1B481AFF1AFF
1711074176410,3FF,8,80EBFC6500000000
1711074177000,4A,8,4A1A49491B4F1A4F
1711074177010,4B,8,1B1B1A481AFF1AFF
1711074177672,3FF,8,81EBFC6500000000
1711074177738,4A,8,4A1A49491B4F1A4F
1711074177748,4B,8,1B1B1A481AFF1AFF
1711074178000,4A,8,4A1A49491B4F1A4F
1711074178010,4B,8,1B1B1A481AFF1AFF
1711074178197,3FF,8,82EBFC6500000000
1711074179000,4A,8,4A1A49491B4F1A4F
1711074179016,4B,8,1B1B1B481AFF1AFF
1711074179459,3FF,8,83EBFC6500000000
1711074180000,4A,8,4A1A49491B4F1A4F
1711074180010,4B,8,1B1B1A481AFF1AFF
1711074180721,3FF,8,84EBFC6500000000
1711074180738,4A,8,4A1A49491B4F1A4F
1711074180748,4B,8,1B1B1A481AFF1AFF
1711074181000,4A,8,4A1A49491B4F1A4F
1711074181010,4B,8,1B1B1A481AFF1AFF
1711074181245,3FF,8,85EBFC6500000000
1711074182000,4A,8,4A1A49491B4F1A4F
1711074182012,4B,8,1B1B1A481AFF1AFF
1711074182508,3FF,8,86EBFC6500000000
1711074183000,4A,8,4A1A49491A4F1A4F
1711074183010,4B,8,1B1B1A481AFF1AFF
1711074183738,4A,8,4A1A494A1B4F1A4F
1711074183748,4B,8,1B1B1A481AFF1AFF
1711074183774,3FF,8,87EBFC6500000000
1711074184000,4A,8,4A1A49491B4F1A4F
1711074184010,4B,8,1B1B1A481AFF1AFF
1711074184294,3FF,8,88EBFC6500000000
1711074185000,4A,8,4A1A49491A4F1A4F
1711074185010,4B,8,1B1B1A481AFF1AFF
1711074185556,3FF,8,89EBFC6500000000
1711074186000,4A,8,4A1A49491B4F1A4F
1711074186010,4B,8,1B1B1A481AFF1AFF
1711074186738,4A,8,4A1A49491A4F1A4F
1711074186748,4B,8,1B1B1A481AFF1AFF
1711074186819,3FF,8,8AEBFC6500000000
1711074187000,4A,8,4A1A49491B4F1A4F
1711074187010,4B,8,1B1B1B481AFF1AFF
1711074187343,3FF,8,8BEBFC6500000000
1711074188000,4A,8,4A1A49491B4F1A4F
1711074188010,4B,8,1B1B1A481AFF1AFF
1711074188605,3FF,8,8CEBFC6500000000
1711074188738,4A,8,4A1A49491B4F1A4F
1711074188748,4B,8,1B1B1A481AFF1AFF
1711074189000,4A,8,4A1A49491B4F1A4F
1711074189010,4B,8,1B1B1B481AFF1AFF
1711074189130,3FF,8,8DEBFC6500000000
1711074190000,4A,8,4A1A49491B4F1A4F
1711074190010,4B,8,1B1B1A481AFF1AFF
1711074190392,3FF,8,8EEBFC6500000000
1711074191000,4A,8,4A1A49491B4F1A4F
1711074191010,4B,8,1B1B1B481AFF1AFF
1711074191654,3FF,8,8FEBFC6500000000
1711074191738,4A,8,4A1A49491B4F1A4F
1711074191748,4B,8,1B1B1A481AFF1AFF
1711074192000,4A,8,4A1A49491B4F1A4F
1711074192011,4B,8,1B1B1A481AFF1AFF
1711074192179,3FF,8,90EBFC6500000000
1711074193000,4A,8,4A1A49491B4F1A4F
1711074193010,4B,8,1B1B1A481AFF1AFF
1711074193441,3FF,8,91EBFC6500000000
1711074194000,4A,8,4A1A49491B4F1A4F
1711074194010,4B,8,1B1B1B481AFF1AFF
1711074194703,3FF,8,92EBFC6500000000
1711074194738,4A,8,4A1A49491B4F1A4F
1711074194748,4B,8,1B1B1A481AFF1AFF
1711074195000,4A,8,4A1A494A1B4F1A4F
1711074195010,4B,8,1B1B1A481AFF1AFF
1711074195227,3FF,8,93EBFC6500000000
1711074196000,4A,8,4A1A49491B4F1A4F
1711074196011,4B,8,1B1B1A491AFF1AFF
1711074196490,3FF,8,94EBFC6500000000
1711074197000,4A,8,4A1A49491B4F1A4F
1711074197010,4B,8,1B1B1A481AFF1AFF
1711074197738,4A,8,4A1A49491B4F1A4F
1711074197748,4B,8,1B1B1A481AFF1AFF
1711074197759,3FF,8,95EBFC6500000000
